subjectID,trialID,currentTime,eventType,stimType,stimFile,stimChar
e04,,1484131588991,charShow,,,b
e04,,1484131589298,screenTap,,,
e04,,1484131589391,charShow,,,a
e04,,1484131589791,charShow,,,a
e04,,1484131590191,charShow,,,b
e04,,1484131590526,screenTap,,,
e04,,1484131590591,charShow,,,a
e04,,1484131590991,charShow,,,b
e04,,1484131591358,screenTap,,,
e04,,1484131591391,charShow,,,a
e04,,1484131591791,charShow,,,a
e04,,1484131592191,charShow,,,b
e04,,1484131592548,screenTap,,,
e04,,1484131592591,charShow,,,a
e04,,1484131592991,charShow,,,a
e04,,1484131593390,charShow,,,b
e04,,1484131593749,screenTap,,,
e04,,1484131593791,charShow,,,a
e04,,1484131594191,charShow,,,a
e04,,1484131594591,charShow,,,b
e04,,1484131594930,screenTap,,,
e04,,1484131594991,charShow,,,a
e04,,1484131595392,charShow,,,a
e04,,1484131595791,charShow,,,b
e04,,1484131596131,screenTap,,,
e04,,1484131596190,charShow,,,a
e04,,1484131596591,charShow,,,a
e04,,1484131596991,charShow,,,b
e04,,1484131597326,screenTap,,,
e04,,1484131597391,charShow,,,a
e04,,1484131597791,charShow,,,a
e04,,1484131598191,charShow,,,b
e04,,1484131598540,screenTap,,,
e04,,1484131598590,charShow,,,a
e04,,1484131598991,charShow,,,b
e04,,1484131599385,screenTap,,,
e04,,1484131599401,charShow,,,a
e04,,1484131599791,charShow,,,b
e04,,1484131600161,screenTap,,,
e04,,1484131600190,charShow,,,a
e04,,1484131600590,charShow,,,a
e04,,1484131600991,charShow,,,b
e04,,1484131601195,screenTap,,,
e04,,1484131601391,charShow,,,a
e04,,1484131601791,charShow,,,b
e04,,1484131602160,screenTap,,,
e04,,1484131602194,charShow,,,a
e04,,1484131602591,charShow,,,b
e04,,1484131602963,screenTap,,,
e04,,1484131602991,charShow,,,a
e04,,1484131603390,charShow,,,b
e04,,1484131603783,screenTap,,,
e04,,1484131603790,charShow,,,a
e04,,1484131604192,charShow,,,b
e04,,1484131604567,screenTap,,,
e04,,1484131604593,charShow,,,a
e04,,1484131604991,charShow,,,b
e04,,1484131605366,screenTap,,,
e04,,1484131605390,charShow,,,a
e04,,1484131605791,charShow,,,a
e04,,1484131606192,charShow,,,b
e04,,1484131606535,screenTap,,,
e04,,1484131606590,charShow,,,a
