subjectID,trialID,currentTime,eventType,stimType,stimFile,stimChar
e08,,1484424753994,screenTap,,,
e08,,1484424754029,charShow,,,a
e08,,1484424754430,charShow,,,a
e08,,1484424754830,charShow,,,b
e08,,1484424755166,screenTap,,,
e08,,1484424755230,charShow,,,a
e08,,1484424755630,charShow,,,b
e08,,1484424756021,screenTap,,,
e08,,1484424756036,charShow,,,a
e08,,1484424756430,charShow,,,a
e08,,1484424756830,charShow,,,b
e08,,1484424757147,screenTap,,,
e08,,1484424757229,charShow,,,a
e08,,1484424757630,charShow,,,a
e08,,1484424758030,charShow,,,b
e08,,1484424758351,screenTap,,,
e08,,1484424758430,charShow,,,a
e08,,1484424758830,charShow,,,b
e08,,1484424759220,screenTap,,,
e08,,1484424759229,charShow,,,a
e08,,1484424759630,charShow,,,a
e08,,1484424760030,charShow,,,b
e08,,1484424760343,screenTap,,,
e08,,1484424760430,charShow,,,a
e08,,1484424760830,charShow,,,a
e08,,1484424761230,charShow,,,b
e08,,1484424761581,screenTap,,,
e08,,1484424761629,charShow,,,a
e08,,1484424762029,charShow,,,b
e08,,1484424762429,charShow,,,a
e08,,1484424762442,screenTap,,,
e08,,1484424762829,charShow,,,a
e08,,1484424763230,charShow,,,b
e08,,1484424763630,charShow,,,a
e08,,1484424763707,screenTap,,,
e08,,1484424764030,charShow,,,b
e08,,1484424764430,charShow,,,a
e08,,1484424764638,screenTap,,,
e08,,1484424764829,charShow,,,a
e08,,1484424765230,charShow,,,b
e08,,1484424765594,screenTap,,,
e08,,1484424765629,charShow,,,a
e08,,1484424766029,charShow,,,a
e08,,1484424766430,charShow,,,b
e08,,1484424766736,screenTap,,,
e08,,1484424766829,charShow,,,a
e08,,1484424767229,charShow,,,b
e08,,1484424767589,screenTap,,,
e08,,1484424767629,charShow,,,a
e08,,1484424768030,charShow,,,a
e08,,1484424768431,charShow,,,b
e08,,1484424768790,screenTap,,,
e08,,1484424768830,charShow,,,a
e08,,1484424769230,charShow,,,a
e08,,1484424769629,charShow,,,b
e08,,1484424769980,screenTap,,,
e08,,1484424770029,charShow,,,a
e08,,1484424770430,charShow,,,b
e08,,1484424770820,screenTap,,,
e08,,1484424770833,charShow,,,a
e08,,1484424771230,charShow,,,a
e08,,1484424771630,charShow,,,b
e08,,1484424772016,screenTap,,,
e08,,1484424772029,charShow,,,a
e08,,1484424772430,charShow,,,b
e08,,1484424772801,screenTap,,,
e08,,1484424772829,charShow,,,a
e08,,1484424773229,charShow,,,a
e08,,1484424773631,charShow,,,b
e08,,1484424773956,screenTap,,,
e08,,1484424774029,charShow,,,a
e08,,1484424774429,charShow,,,a
e08,,1484424774830,charShow,,,b
e08,,1484424775142,screenTap,,,
e08,,1484424775229,charShow,,,a
e08,,1484424775629,charShow,,,b
e08,,1484424776029,charShow,,,a
e08,,1484424776066,screenTap,,,
e08,,1484424776430,charShow,,,a
e08,,1484424776829,charShow,,,b
e08,,1484424777174,screenTap,,,
e08,,1484424777229,charShow,,,a
e08,,1484424777630,charShow,,,b
e08,,1484424778030,charShow,,,a
e08,,1484424778280,screenTap,,,
e08,,1484424778429,charShow,,,a
e08,,1484424778831,charShow,,,b
e08,,1484424779230,charShow,,,a
e08,,1484424779244,screenTap,,,
e08,,1484424779630,charShow,,,a
e08,,1484424780030,charShow,,,b
e08,,1484424780326,screenTap,,,
e08,,1484424780442,charShow,,,a
e08,,1484424780830,charShow,,,b
e08,,1484424781209,screenTap,,,
e08,,1484424781229,charShow,,,a
e08,,1484424781630,charShow,,,a
e08,,1484424782030,charShow,,,b
e08,,1484424782350,screenTap,,,
e08,,1484424782430,charShow,,,a
e08,,1484424782829,charShow,,,a
e08,,1484424783230,charShow,,,b
e08,,1484424783552,screenTap,,,
e08,,1484424783629,charShow,,,a
e08,,1484424784030,charShow,,,b
e08,,1484424784430,charShow,,,a
e08,,1484424784531,screenTap,,,
e08,,1484424784830,charShow,,,a
e08,,1484424785230,charShow,,,b
e08,,1484424785574,screenTap,,,
e08,,1484424785629,charShow,,,a
e08,,1484424786030,charShow,,,b
e08,,1484424786422,screenTap,,,
e08,,1484424786439,charShow,,,a
e08,,1484424786829,charShow,,,a
e08,,1484424787230,charShow,,,b
e08,,1484424787548,screenTap,,,
e08,,1484424787630,charShow,,,a
e08,,1484424788030,charShow,,,a
e08,,1484424788430,charShow,,,b
e08,,1484424788745,screenTap,,,
e08,,1484424788829,charShow,,,a
e08,,1484424789231,charShow,,,b
e08,,1484424789543,screenTap,,,
e08,,1484424789630,charShow,,,a
e08,,1484424790030,charShow,,,a
e08,,1484424790430,charShow,,,b
e08,,1484424790592,screenTap,,,
e08,,1484424790830,charShow,,,a
e08,,1484424791231,charShow,,,b
e08,,1484424791593,screenTap,,,
e08,,1484424791631,charShow,,,a
e08,,1484424792030,charShow,,,a
e08,,1484424792431,charShow,,,b
e08,,1484424792738,screenTap,,,
e08,,1484424792831,charShow,,,a
e08,,1484424793230,charShow,,,a
e08,,1484424793631,charShow,,,b
e08,,1484424793920,screenTap,,,
e08,,1484424794031,charShow,,,a
e08,,1484424794430,charShow,,,b
e08,,1484424794813,screenTap,,,
e08,,1484424794832,charShow,,,a
e08,,1484424795231,charShow,,,a
e08,,1484424795631,charShow,,,b
e08,,1484424795889,screenTap,,,
e08,,1484424796030,charShow,,,a
e08,,1484424796431,charShow,,,a
e08,,1484424796831,charShow,,,b
